Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
1312,Layvin Kurzawa,DL,14000000.0,182 cm,25,Left,Weak,Very Strong,Fairly Ambitious,15,15,12,2,3,14,14,14,13,16,3,1,11,13,13,14,2,15,14,10,13,10,10,2,13,12,2,10,12,14,10,3,12,14,12,13,10,13,14,1,2,12,14,12,14,10,2
1313,Marcel Halstenberg,DL,13250000.0,187 cm,26,Left,Reasonable,Very Strong,Fairly Ambitious,12,16,12,1,1,12,14,11,14,16,1,1,10,11,13,17,3,12,12,11,15,15,10,1,16,14,3,14,13,10,10,1,9,13,11,15,13,14,9,3,3,15,15,13,10,12,2
1314,Nico Schulz,DL||AML,13250000.0,180 cm,25,Left Only,Weak,Very Strong,Fairly Determined,15,17,9,1,2,11,13,13,13,17,1,3,11,8,10,18,2,11,15,10,14,9,8,2,10,8,2,9,11,12,9,3,12,15,10,14,10,14,9,3,2,15,16,10,11,14,2
1315,Diego Rico,DL,3600000.0,181 cm,25,Left,Reasonable,Very Strong,Resolute,12,17,9,3,1,10,11,10,16,17,3,3,10,9,12,15,1,11,16,12,14,16,12,3,12,11,3,12,13,11,9,1,11,16,9,14,9,15,10,3,2,16,11,9,10,12,2
1316,Marvin Zeegelaar,DL||AML,3600000.0,186 cm,27,Left Only,Weak,Very Strong,Balanced,15,13,9,3,3,14,12,12,14,14,2,2,10,7,12,15,2,14,12,9,11,9,5,3,13,10,3,9,13,12,7,1,14,13,10,12,11,13,11,2,1,12,12,13,15,12,1
1317,Pape Souare,DL,950000.0,178 cm,28,Left,Reasonable,Very Strong,Fairly Determined,11,14,12,2,2,12,12,13,14,14,2,1,13,10,12,11,3,14,13,15,9,9,10,2,11,16,2,7,6,12,8,2,13,16,13,13,9,13,13,2,1,12,12,13,12,14,3
1318,Ludwig Augustinsson,DL,11500000.0,181 cm,24,Left,Weak,Very Strong,Professional,14,14,12,3,3,13,15,14,11,15,1,2,13,10,14,13,2,12,16,12,10,12,8,3,10,8,2,14,8,12,8,2,10,15,15,16,16,14,15,1,3,10,12,14,12,10,2
1319,Philipp Max,DL||AML,11500000.0,177 cm,24,Left,Reasonable,Very Strong,Resolute,16,17,12,2,1,11,14,12,11,16,2,1,10,9,13,14,3,11,15,10,14,9,10,2,9,8,3,11,11,10,7,2,10,15,11,16,13,13,9,2,1,14,14,10,12,13,1
1320,Douglas Santos,DL,11500000.0,173 cm,24,Left,Weak,Very Strong,Balanced,16,17,12,1,3,13,12,17,9,14,2,3,10,10,12,15,3,14,14,12,14,11,9,3,9,8,1,10,14,13,8,1,12,14,11,14,14,13,12,2,1,10,10,16,15,14,2
1321,Charlie Taylor,DL,3200000.0,181 cm,24,Left Only,Weak,Very Strong,Light-Hearted,14,14,7,3,1,13,14,16,12,15,1,2,13,5,12,13,1,13,17,11,10,9,8,1,11,11,1,12,11,13,9,1,13,14,12,16,14,13,11,1,2,12,13,12,13,10,4
1322,Benjamin Henrichs,DR||DL,12000000.0,183 cm,21,Right,Very Strong,Fairly Strong,Spirited,13,13,12,1,3,14,15,13,11,14,1,1,10,11,14,14,3,12,15,12,13,9,12,1,12,10,2,9,10,14,8,2,13,14,12,13,8,11,14,3,3,14,13,13,14,12,1
1323,Yuto Nagatomo,DR||DL,4300000.0,170 cm,31,Either,Very Strong,Strong,Model Citizen,15,16,10,3,2,12,14,13,7,15,2,2,15,5,11,13,1,12,14,12,10,8,13,3,7,8,3,4,10,11,8,2,10,16,14,12,4,13,12,1,1,14,9,12,14,14,3
1324,Charlie Daniels,DL,6750000.0,178 cm,31,Left Only,Weak,Very Strong,Fairly Loyal,14,16,13,1,1,12,14,15,14,14,4,3,14,15,14,14,1,14,15,13,11,13,5,3,11,13,1,11,8,10,9,3,13,11,14,12,11,12,12,3,2,14,14,9,12,11,3
1325,Ferland Mendy,DL,10500000.0,179 cm,23,Left,Reasonable,Very Strong,Fairly Ambitious,16,15,11,3,2,13,14,12,14,14,3,1,13,7,12,16,2,14,14,13,12,7,6,1,10,9,1,5,11,12,5,2,12,14,12,14,5,10,12,2,3,12,14,12,14,11,2
1326,Jerome Roussillon,DL,10500000.0,175 cm,25,Left Only,Weak,Very Strong,Fairly Determined,16,16,13,3,1,11,12,15,14,15,1,1,12,8,12,15,3,15,14,12,14,10,8,1,8,8,3,6,12,11,11,1,13,15,11,13,6,14,10,2,1,14,17,11,13,12,2
1327,Jetro Willems,DL,10500000.0,169 cm,24,Left,Reasonable,Very Strong,Balanced,15,8,13,2,3,14,12,12,12,12,3,2,10,8,15,17,3,15,14,11,16,11,5,1,8,6,3,10,15,14,8,2,13,12,12,17,14,10,14,3,2,15,16,10,14,9,1
1328,Ashley Young,DR||DL||AML,4300000.0,175 cm,33,Right,Very Strong,Reasonable,Balanced,14,16,9,2,2,13,15,12,10,15,1,3,12,12,12,15,3,13,15,9,3,13,10,1,7,5,1,14,14,14,10,3,12,12,14,15,14,15,11,2,4,8,12,12,15,7,2
1329,Dodo,DL,9250000.0,177 cm,26,Left,Weak,Very Strong,Fairly Professional,15,14,15,2,1,14,14,13,9,13,2,1,14,9,15,14,3,15,13,13,13,11,6,3,9,7,3,7,14,13,8,2,13,13,10,16,14,13,13,3,2,9,12,13,15,13,2
1330,Davide Santon,DR||DL,8500000.0,186 cm,27,Right,Very Strong,Fairly Strong,Balanced,15,15,11,3,3,13,13,13,13,14,1,1,12,10,11,14,2,13,13,12,11,10,9,3,12,11,2,8,10,12,8,3,12,13,11,13,11,10,12,1,3,12,14,14,13,13,2
1331,Dalbert,DL,8500000.0,181 cm,24,Left,Weak,Very Strong,Fairly Ambitious,16,15,12,3,1,13,13,11,11,15,3,3,8,9,12,17,2,13,14,8,13,11,8,2,11,9,3,9,13,12,7,1,13,11,12,13,12,10,11,1,3,14,12,13,15,16,2
1332,Fabio Coentrao,DL,11000000.0,179 cm,30,Left,Weak,Very Strong,Balanced,13,14,14,2,2,15,13,15,11,10,2,1,13,12,13,13,2,16,9,12,14,12,11,1,10,10,1,12,13,14,11,3,15,11,14,15,13,14,13,1,2,15,14,15,15,14,2
1333,Jordan Lukaku,DL,11500000.0,183 cm,24,Left,Fairly Strong,Very Strong,Balanced,16,14,9,2,3,13,16,13,18,11,1,3,9,9,11,17,2,17,16,12,4,5,5,4,10,6,3,5,12,13,9,3,15,14,10,14,8,10,12,2,2,16,15,12,12,14,2
1334,Matthew Targett,DL,2500000.0,183 cm,22,Left,Reasonable,Very Strong,Fairly Professional,13,14,13,3,1,13,14,13,13,14,1,2,13,7,12,13,1,13,13,11,10,6,9,3,12,11,1,9,9,12,7,2,12,14,12,14,8,12,11,1,1,13,13,11,14,10,3
1335,Riza Durmisi,DL,7500000.0,168 cm,24,Left,Reasonable,Very Strong,Ambitious,17,13,12,1,1,14,11,11,8,14,2,2,8,10,14,15,3,14,10,11,12,11,9,3,4,5,3,14,15,13,10,2,14,8,10,13,13,10,10,2,1,12,13,14,15,15,1
1336,Marcal,DL,8500000.0,178 cm,29,Left Only,Weak,Very Strong,Balanced,16,15,12,4,3,14,15,12,12,14,2,4,12,10,13,15,3,15,13,13,13,9,8,1,10,9,1,10,13,13,6,1,11,14,13,13,11,12,14,1,1,13,11,14,13,12,1
1337,Cristiano Biraghi,DL,7750000.0,184 cm,25,Left Only,Weak,Very Strong,Balanced,14,15,11,2,1,11,12,14,14,16,1,4,12,9,12,14,1,13,13,12,13,11,12,3,12,12,2,10,8,12,8,4,10,13,11,17,12,12,9,1,2,14,15,13,12,12,3
1338,Nicolas Tagliafico,DL||DC,4300000.0,169 cm,25,Left,Weak,Very Strong,Professional,12,18,7,2,1,8,14,14,14,15,2,1,14,4,12,14,1,13,15,16,13,8,16,3,12,16,3,9,9,8,5,3,8,15,12,12,8,15,11,2,3,17,13,15,11,15,1
1339,Ismaily,DL,3600000.0,177 cm,28,Left Only,Weak,Very Strong,Fairly Determined,16,15,12,3,2,14,13,13,11,14,2,2,11,12,13,16,2,15,14,11,10,14,9,4,8,11,1,13,13,12,9,1,15,15,13,16,11,12,13,1,1,13,14,13,13,11,2
1340,Antonio Barreca,DL,8500000.0,180 cm,23,Left,Weak,Very Strong,Resolute,14,13,12,2,3,14,14,14,11,14,3,2,13,8,13,15,2,12,14,13,14,10,8,3,11,12,2,9,12,13,6,1,14,15,13,15,11,13,12,1,3,13,13,13,15,9,1
1341,Marcelo Saracchi,DL,8500000.0,172 cm,20,Left,Weak,Very Strong,Fairly Determined,16,17,9,1,2,12,13,14,9,15,2,1,10,9,10,14,1,14,14,12,12,10,12,1,9,8,2,7,9,13,9,4,13,17,10,11,8,12,11,1,3,16,13,11,15,15,1
1342,Bastian Oczipka,DL,8500000.0,185 cm,29,Left,Weak,Very Strong,Balanced,12,15,13,1,3,12,13,10,15,16,2,1,9,8,14,16,3,13,14,10,14,11,8,1,10,9,3,12,11,12,7,1,11,10,14,17,13,12,13,1,2,15,13,11,10,10,2
1343,Borna Barisic,DL,3600000.0,186 cm,25,Left Only,Weak,Very Strong,Fairly Ambitious,14,14,14,1,1,14,15,13,11,15,1,3,12,15,13,13,2,14,13,11,13,13,13,1,12,8,1,14,8,10,13,2,10,13,10,18,18,11,12,3,1,11,10,14,13,13,3
1344,Jorge,DL,7750000.0,184 cm,22,Left,Weak,Very Strong,Spirited,14,13,14,2,2,15,12,13,11,14,1,3,12,11,14,14,1,13,13,12,11,13,8,2,11,10,3,11,14,14,10,1,15,13,13,14,11,13,12,4,2,13,12,14,15,12,2
1345,Jordan Amavi,DL||AML,7750000.0,176 cm,24,Left,Reasonable,Very Strong,Fairly Professional,14,15,10,3,1,14,14,12,13,15,1,3,12,8,13,15,1,14,14,9,9,10,8,2,10,13,2,5,12,13,6,3,13,14,12,14,5,14,13,3,2,12,12,13,13,10,4
1346,Jaume Costa,DL,4300000.0,171 cm,30,Left Only,Weak,Very Strong,Fairly Determined,16,16,11,3,1,12,16,15,9,16,3,3,13,6,12,16,2,14,14,12,13,10,6,2,6,7,1,8,11,12,7,1,11,15,12,14,12,13,11,1,3,15,15,14,14,15,1
1347,Emmanuel Mas,DL,9250000.0,183 cm,29,Left,Reasonable,Very Strong,Professional,14,15,10,2,4,13,16,13,13,17,2,2,12,7,13,15,3,12,19,14,14,5,7,2,11,14,3,5,9,11,8,2,10,13,13,11,6,10,15,1,4,13,14,11,13,14,2
1348,Zeca,DR||DL,15250000.0,170 cm,24,Right,Very Strong,Fairly Strong,Balanced,14,13,13,1,3,14,13,12,12,13,2,1,12,9,14,14,3,14,13,11,13,15,11,1,8,9,2,12,15,14,12,3,14,14,13,14,13,13,13,1,1,12,11,13,14,10,4
1349,Gotoku Sakai,DR||DL||DM,7500000.0,175 cm,27,Either,Very Strong,Very Strong,Professional,12,16,12,3,1,12,14,14,9,15,1,3,12,7,13,12,3,11,17,12,14,8,13,1,9,8,2,10,13,11,7,3,11,15,12,15,12,10,10,3,2,15,11,13,14,13,3
1350,Ivan Strinic,DL,8500000.0,186 cm,31,Left,Weak,Very Strong,Resolute,13,13,13,3,1,12,14,13,13,15,2,3,13,8,15,13,1,12,10,14,13,15,10,1,13,12,1,6,12,13,4,1,12,17,13,14,8,14,13,1,1,14,14,12,14,15,2
1351,Dimitri Foulquier,DR||DL,1900000.0,183 cm,25,Right,Very Strong,Weak,Fairly Sporting,16,13,11,2,1,12,12,12,13,13,3,1,12,7,9,15,1,13,15,12,11,9,7,3,11,8,1,6,11,12,7,1,12,14,10,13,7,12,13,3,3,14,14,12,13,10,3
1352,Gael Clichy,DL,4300000.0,176 cm,33,Left,Fairly Strong,Very Strong,Fairly Professional,13,14,12,1,2,14,15,14,12,14,2,3,14,6,14,12,2,13,17,13,10,5,7,2,11,12,1,5,10,15,6,1,12,13,14,13,5,12,13,3,2,13,16,15,14,10,4
1353,Juan Sanchez Mino,DL,5000000.0,175 cm,28,Left Only,Weak,Very Strong,Fairly Sporting,13,12,14,3,4,15,13,13,13,14,1,1,13,12,13,14,2,13,15,14,12,12,7,3,8,8,2,14,15,14,10,2,13,13,11,15,15,13,14,2,1,13,14,13,12,11,1
1354,Gaetan Bong,DL,3200000.0,183 cm,30,Left Only,Weak,Very Strong,Balanced,16,15,7,3,1,10,14,14,14,15,2,2,15,6,9,16,2,9,13,13,13,7,8,1,12,13,4,6,6,10,6,3,10,14,12,7,7,14,10,2,2,14,12,13,13,12,3
1355,Miguel Layun,DR||DL,12000000.0,179 cm,30,Right,Very Strong,Reasonable,Light-Hearted,14,13,13,2,2,14,13,12,9,14,2,3,12,15,14,14,3,13,14,11,10,13,14,2,8,8,3,14,12,13,11,1,12,17,13,16,16,12,14,3,1,13,12,11,13,14,1
1356,Martin Olsson,DL,2900000.0,178 cm,30,Left,Weak,Very Strong,Fairly Professional,13,15,10,3,4,13,14,13,13,14,3,3,13,8,11,15,3,13,16,12,11,9,7,1,11,11,3,10,11,12,9,3,12,14,12,14,8,12,12,1,1,14,16,12,13,13,1
1357,Nicolas Pasquini,DL||DM,3600000.0,172 cm,27,Left,Weak,Very Strong,Balanced,13,16,12,2,1,12,15,11,9,14,3,2,13,13,12,13,3,14,15,12,11,13,11,1,7,7,3,14,12,12,7,2,11,6,13,15,8,13,14,3,4,11,9,12,13,7,3
1358,Caner Erkin,DL,3900000.0,181 cm,29,Left,Reasonable,Very Strong,Resilient,13,14,12,2,3,14,14,9,10,14,1,4,10,12,14,13,3,13,13,9,8,13,7,2,10,9,3,15,12,14,9,2,13,17,12,17,16,12,12,3,2,14,13,12,13,15,2
1359,Leighton Baines,DL,8500000.0,170 cm,33,Left,Reasonable,Very Strong,Model Citizen,11,13,14,2,3,15,15,14,11,13,3,3,13,18,14,11,2,15,16,14,9,11,14,3,6,10,3,13,12,14,8,1,12,15,15,14,11,14,16,1,1,14,11,14,13,9,1
1360,Emiliano Insua,DL,6000000.0,180 cm,29,Left,Reasonable,Very Strong,Resolute,11,12,9,2,1,12,17,15,14,13,1,3,16,11,12,12,3,15,11,14,14,10,8,2,11,11,1,9,8,13,6,2,10,16,14,13,9,16,15,2,3,13,15,16,12,10,1
1361,Aaron Martin,DL,8500000.0,180 cm,21,Left,Reasonable,Very Strong,Fairly Professional,14,14,12,2,3,12,16,15,9,14,3,4,12,9,13,13,3,15,15,13,13,8,9,3,10,8,2,10,12,12,7,2,14,14,14,15,15,13,15,2,2,13,10,14,13,12,2
1362,Guilherme Arana,DL,8500000.0,176 cm,21,Left,Fairly Strong,Very Strong,Balanced,14,12,12,2,3,14,13,12,11,13,2,2,12,10,13,14,1,13,14,12,12,11,8,2,8,8,3,9,12,13,10,3,14,14,13,14,10,13,13,1,2,12,11,14,14,13,1
1363,Graeme Shinnie,DL||DM||MC,3600000.0,176 cm,26,Left,Reasonable,Very Strong,Leader,13,18,11,1,3,13,15,14,10,14,2,1,12,7,13,13,1,12,13,12,12,11,19,2,9,9,1,9,7,11,5,3,11,15,12,13,6,11,12,2,1,14,12,11,13,17,2
1364,Eugene Makarenko,DL||DM,2800000.0,182 cm,27,Left,Reasonable,Very Strong,Fairly Determined,12,14,12,3,3,12,13,11,11,15,3,4,11,11,14,11,4,14,13,11,12,11,9,1,9,13,3,7,8,12,8,2,11,16,14,11,12,13,14,3,1,15,14,12,11,12,2
1365,Robin Gosens,DL,3900000.0,184 cm,24,Left,Reasonable,Very Strong,Balanced,15,14,11,1,3,13,14,12,10,14,3,1,12,6,12,14,2,14,12,11,7,12,8,3,11,8,2,11,10,13,6,1,12,11,12,14,11,13,12,1,2,12,12,13,14,10,2
1366,Stephen Ward,DL,8500000.0,186 cm,32,Left,Reasonable,Very Strong,Fairly Professional,11,16,7,3,2,13,15,14,13,15,3,3,14,8,13,12,3,10,15,13,9,12,12,1,12,14,4,7,9,13,9,1,11,14,14,14,6,14,11,1,1,13,11,11,10,13,3
1367,Christian Fuchs,DL||AML,850000.0,187 cm,32,Left,Weak,Very Strong,Ambitious,10,16,13,4,3,12,16,13,14,15,1,1,11,9,14,10,1,13,15,13,18,14,16,1,12,14,1,15,11,12,8,3,11,13,14,16,15,15,13,1,1,11,13,11,10,14,3
1368,Cristian Ansaldi,DR||DL,11000000.0,181 cm,31,Either,Strong,Very Strong,Driven,13,14,11,3,2,13,12,15,13,14,1,2,12,10,12,13,2,11,14,13,13,10,9,3,11,10,3,12,11,13,6,3,13,18,13,12,13,13,12,2,1,12,16,12,14,15,3
1369,Hamza Mendyl,DL,950000.0,179 cm,20,Left Only,Weak,Very Strong,Ambitious,15,16,9,4,3,12,10,11,13,16,2,3,12,8,10,17,1,13,16,12,13,7,8,1,11,9,2,6,11,10,7,2,13,16,9,11,8,10,12,3,2,16,15,9,13,14,1
1370,Tim Leibold,DL||AML,950000.0,174 cm,24,Left,Weak,Very Strong,Fairly Determined,16,16,11,3,1,12,13,14,9,15,2,1,10,7,12,14,1,13,14,12,14,10,9,2,8,8,3,10,11,11,9,2,12,15,10,14,11,12,10,1,2,15,12,12,14,14,2
1371,Alexis Soto,DL,2800000.0,172 cm,24,Left,Weak,Very Strong,Balanced,17,14,11,1,3,12,14,10,11,13,2,3,10,7,11,16,3,12,10,9,12,8,10,3,8,7,2,10,10,12,11,3,14,9,10,13,10,8,9,2,2,10,12,12,15,8,2
1372,Christian Gunter,DL||AML,6750000.0,185 cm,26,Left,Reasonable,Very Strong,Fairly Professional,14,16,8,2,1,11,13,12,12,16,2,1,10,8,10,17,3,12,16,12,16,12,9,3,10,9,2,10,11,11,7,1,14,13,9,13,11,12,9,1,1,14,14,10,11,14,4
1373,Matthias Ostrzolek,DL,4400000.0,178 cm,28,Left,Weak,Very Strong,Perfectionist,16,17,11,1,3,11,13,14,9,16,3,2,11,7,11,14,2,12,17,14,15,8,8,1,9,10,2,7,12,10,7,2,12,16,10,13,11,10,9,2,2,14,13,11,15,14,2
1374,Ridgeciano Haps,DL||AML,850000.0,175 cm,25,Left,Reasonable,Very Strong,Light-Hearted,15,16,12,1,4,13,14,12,12,14,3,2,11,8,11,15,2,13,14,11,11,9,7,3,8,7,1,7,11,11,11,1,14,13,10,10,12,13,11,2,1,12,13,12,12,9,2
1375,Lucas Lima,DL,3200000.0,178 cm,26,Left,Weak,Very Strong,Fairly Determined,15,13,12,1,2,13,13,8,12,15,3,1,8,5,13,15,3,12,12,12,11,12,5,1,9,10,3,12,12,12,11,2,13,15,11,13,8,12,12,3,3,9,12,13,14,5,3
1376,Filip Novak,DL||DC,2500000.0,178 cm,28,Left,Reasonable,Very Strong,Resolute,14,13,12,2,3,12,12,12,11,14,2,2,11,11,12,12,2,14,12,12,15,11,8,2,12,14,2,14,12,12,11,2,13,15,11,12,13,10,12,3,1,14,13,14,12,10,3
1377,Mykola Matvienko,DL||DC,425000.0,181 cm,22,Left,Reasonable,Very Strong,Professional,13,13,11,1,3,11,14,13,11,13,1,4,12,4,10,13,3,13,15,13,12,9,8,2,11,13,2,11,1,11,9,1,10,15,14,13,12,13,10,2,2,17,12,13,11,9,2
1378,Mikel Balenziaga,DL,10250000.0,177 cm,30,Left,Reasonable,Very Strong,Fairly Sporting,14,15,9,1,3,11,14,15,13,17,2,1,12,7,11,14,3,13,9,14,10,10,9,2,11,11,4,12,11,9,5,1,11,14,12,12,11,14,13,3,1,15,13,14,12,13,2
1379,Nicola Murru,DL,2900000.0,180 cm,23,Left,Reasonable,Very Strong,Fairly Professional,15,14,9,2,1,12,15,14,14,15,2,3,12,8,12,14,1,14,15,12,14,9,7,2,8,9,1,6,8,12,6,2,12,14,12,12,8,10,10,3,2,14,14,12,12,13,2
1380,Charalabos Lykogiannis,DL,2900000.0,190 cm,24,Left Only,Weak,Very Strong,Fairly Determined,14,13,11,3,1,13,13,14,15,14,3,3,12,11,13,14,3,13,13,13,15,13,9,2,13,12,3,12,10,12,9,2,12,15,11,3,8,13,12,3,2,14,14,14,12,15,2
1381,Ali Adnan,DL,2900000.0,185 cm,24,Left,Weak,Very Strong,Balanced,15,13,8,3,3,13,11,12,12,14,1,2,8,10,12,15,1,11,15,8,12,15,13,2,12,11,1,12,13,12,10,3,12,14,10,14,13,8,12,1,1,12,15,10,13,13,2
1382,Miiko Albornoz,DR||DL,3600000.0,180 cm,27,Left,Reasonable,Very Strong,Balanced,12,12,12,2,2,15,14,10,12,14,4,2,10,10,13,14,1,11,16,10,15,11,7,1,10,8,1,9,14,13,8,1,12,13,13,14,12,12,15,3,2,10,13,11,13,11,1
1383,Jeremy Toljan,DR||DL,3600000.0,182 cm,23,Right,Very Strong,Fairly Strong,Fairly Sporting,15,15,8,4,3,13,13,11,10,14,1,2,10,8,10,18,1,13,16,12,14,8,6,3,13,10,2,6,9,11,7,3,11,11,10,10,6,12,10,3,2,11,12,12,13,15,1
1384,Achraf Lazaar,DL,800000.0,184 cm,26,Left Only,Weak,Very Strong,Spirited,13,11,10,3,1,13,8,10,9,14,2,1,12,10,12,13,3,12,13,9,10,10,8,3,10,8,1,10,11,11,6,3,11,13,12,11,11,8,13,1,1,9,16,10,15,10,2
1385,Pedro Rebocho,DL,2900000.0,170 cm,23,Left,Fairly Strong,Very Strong,Fairly Determined,13,15,13,4,2,12,14,13,11,13,2,2,12,9,13,13,3,13,13,11,14,8,11,2,6,6,1,12,11,14,8,3,12,15,12,13,12,12,13,3,1,14,12,13,13,13,3
1386,Antunes,DL,8500000.0,175 cm,31,Left Only,Weak,Very Strong,Fairly Professional,14,14,12,3,1,12,13,14,12,14,1,1,12,14,13,13,2,13,14,12,14,15,9,2,10,9,1,13,13,12,10,2,13,13,14,14,13,12,14,1,2,15,15,13,11,13,1
1387,Angelino,DL,3600000.0,177 cm,21,Left Only,Weak,Very Strong,Fairly Determined,14,15,11,2,1,11,15,12,9,16,2,3,12,10,14,14,3,14,13,12,5,9,6,1,10,8,1,13,13,14,10,1,13,15,11,14,13,12,12,2,2,13,11,11,14,12,4
1388,Markus Suttner,DL,1200000.0,179 cm,31,Left,Fairly Strong,Very Strong,Fairly Professional,14,15,12,1,1,11,14,13,10,14,2,3,11,9,12,13,1,12,16,10,15,14,14,2,9,10,3,15,10,11,8,1,10,13,11,15,14,13,12,3,1,12,11,10,12,15,4
1389,Jamal Lewis,DL||AML,2200000.0,178 cm,20,Left,Reasonable,Very Strong,Fairly Professional,16,13,9,2,3,11,10,13,12,14,2,3,12,6,12,15,1,9,16,12,5,9,2,3,9,12,2,6,5,12,6,3,13,14,10,12,4,12,14,1,3,12,13,12,13,10,4
1390,Chris Gunter,DR||DL,2200000.0,181 cm,29,Either,Strong,Very Strong,Fairly Professional,13,15,9,3,3,10,15,12,12,20,1,1,11,10,11,13,1,13,20,11,10,7,14,4,9,11,2,8,5,12,6,3,9,9,9,10,9,11,12,3,2,13,13,12,11,10,2
1391,Marcelo Benitez,DL,1900000.0,178 cm,27,Left,Reasonable,Very Strong,Balanced,15,9,12,3,3,8,10,13,11,16,3,3,12,6,12,15,2,7,12,12,12,12,8,2,13,11,1,5,11,12,8,1,12,9,12,13,9,10,11,3,3,10,14,11,14,13,3
1392,Jannes Horn,DL||DC,2800000.0,186 cm,21,Left,Reasonable,Very Strong,Balanced,13,15,12,4,3,12,13,13,12,14,3,1,9,9,13,16,2,11,16,11,15,9,9,3,12,10,1,12,13,11,7,1,9,14,11,15,14,10,12,1,2,15,13,10,10,12,3
1393,Aly Cissokho,DL,2500000.0,181 cm,30,Left,Weak,Very Strong,Fairly Determined,12,14,11,3,2,12,15,13,14,13,1,3,15,9,12,11,2,12,15,13,14,9,8,1,10,12,2,8,9,11,6,3,9,15,10,14,10,13,13,3,2,15,15,14,13,12,2
1394,Luca Antonelli,DL,3600000.0,184 cm,31,Left,Weak,Very Strong,Fairly Professional,13,13,11,1,2,11,15,14,14,15,3,3,12,5,12,14,3,12,11,13,14,7,11,3,12,14,3,4,7,11,8,1,12,14,13,12,6,13,13,3,4,14,14,12,12,13,1
1395,Danilo Avelar,DL,2200000.0,185 cm,29,Left Only,Weak,Very Strong,Fairly Determined,13,13,12,2,2,12,12,13,13,14,2,2,14,15,13,14,1,14,14,13,7,13,7,1,11,13,1,15,12,12,8,3,12,16,13,11,9,12,11,1,1,11,13,13,12,12,2
1396,Antonio Luna,DL,5000000.0,178 cm,27,Left,Reasonable,Very Strong,Fairly Loyal,14,15,12,1,3,13,14,13,10,14,1,2,13,10,13,13,3,14,11,12,13,8,12,2,8,8,3,8,13,12,7,1,14,12,14,13,9,14,13,2,2,15,13,13,14,12,1
1397,Demetri Mitchell,DL||AML,750000.0,181 cm,21,Left Only,Weak,Very Strong,Balanced,16,12,9,4,2,12,11,10,8,11,3,2,11,8,11,16,2,12,17,8,2,12,6,1,9,6,2,12,15,12,11,3,13,11,8,12,7,8,10,1,1,11,10,8,14,7,3
1398,Kostas Stafylidis,DL,850000.0,178 cm,24,Left,Reasonable,Very Strong,Fairly Determined,12,14,12,4,2,12,12,16,13,14,2,3,11,12,13,12,1,10,15,10,14,16,13,1,10,10,2,14,9,11,10,1,9,16,14,14,15,10,14,3,3,17,16,12,13,12,2
1399,Mitchell Dijks,DL,1500000.0,194 cm,25,Left Only,Weak,Very Strong,Fairly Professional,13,16,13,3,3,13,15,13,15,14,2,4,11,5,13,15,3,14,14,12,14,6,12,3,15,12,1,7,9,11,3,1,11,14,13,11,6,12,12,3,3,14,15,12,12,13,3
1400,Jay Dasilva,DL,675000.0,163 cm,20,Left,Reasonable,Very Strong,Balanced,15,13,13,1,1,13,10,13,5,15,3,2,10,6,13,14,3,14,17,13,11,4,8,3,4,4,3,6,15,14,8,2,13,9,13,14,9,10,11,3,2,10,8,13,14,5,3
1401,Cheik M'Bengue,DL||DC,2900000.0,183 cm,30,Left Only,Weak,Very Strong,Fairly Professional,15,16,9,2,1,10,13,15,15,16,1,1,10,7,8,15,3,10,15,13,12,7,8,2,11,13,3,8,8,11,6,3,9,14,11,11,7,12,13,1,3,15,14,14,13,14,2
1402,Bryan Oviedo,DL,1500000.0,172 cm,28,Left,Reasonable,Very Strong,Fairly Professional,12,13,11,3,1,14,14,14,9,14,1,1,13,4,12,13,3,12,14,11,7,12,5,3,7,9,3,13,14,12,8,1,13,13,13,14,14,12,14,1,2,12,12,13,14,14,1
1403,Sebastien Pocognoli,DL,1900000.0,182 cm,30,Left,Reasonable,Very Strong,Balanced,13,14,11,1,2,14,14,12,12,15,3,3,10,13,13,13,3,12,15,10,8,12,12,3,11,11,1,13,9,12,7,1,11,14,12,15,12,10,11,1,2,14,10,9,13,14,1
1404,Theo Hernandez,DL||AML,850000.0,184 cm,20,Left,Reasonable,Very Strong,Perfectionist,14,14,11,1,2,14,11,12,14,15,4,1,12,9,12,15,2,14,16,12,13,10,8,2,11,9,2,14,12,12,10,1,14,14,11,11,11,11,10,3,2,12,10,11,12,10,1
1405,Borna Sosa,DL,1700000.0,186 cm,20,Left,Weak,Very Strong,Ambitious,14,13,13,2,3,14,16,12,10,13,2,1,10,8,13,16,2,10,14,11,13,7,8,2,11,9,3,7,9,12,7,1,10,12,12,15,8,10,16,2,3,12,10,11,13,11,1
1406,Fabio,DR||DL,1900000.0,172 cm,28,Either,Very Strong,Strong,Fairly Determined,13,13,9,1,1,13,11,14,10,10,4,2,9,10,12,15,1,13,12,10,12,10,10,1,12,9,2,9,14,13,8,2,12,15,11,9,7,11,12,1,1,14,14,12,14,15,2
