Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
209,Felipe Anderson,AMR||AML,32000000.0,175,25,0,5,3,8,16,9,15,3,1,17,11,10,8,11,2,2,5,14,15,16,2,15,16,7,2,13,8,3,8,5,2,14,18,16,13,2,18,14,9,14,11,8,12,3,1,10,11,13,16,13,1
210,Kingsley Coman,AMR||AML,36000000.0,178,22,3,5,2,0,17,15,12,3,1,14,13,7,10,14,1,3,8,10,12,19,2,12,16,6,8,11,6,3,10,8,2,10,15,14,11,3,15,12,10,13,12,11,10,1,3,13,12,11,16,15,3
211,Marko Arnautovic,AMR||AML||STC,15000000.0,192,29,0,5,5,0,13,14,13,1,1,18,9,5,16,14,1,3,7,10,13,15,1,14,12,3,8,12,4,2,14,8,3,13,18,18,14,1,16,12,8,13,7,9,13,1,1,15,16,7,13,18,2
212,Memphis Depay,AML||STC,34000000.0,177,24,3,5,2,5,16,10,13,2,1,16,10,4,14,14,3,1,5,13,15,16,2,14,17,4,4,14,8,1,10,11,3,15,17,16,15,4,15,14,11,14,15,10,13,2,3,13,14,11,14,8,1
213,Emil Forsberg,AMR||AML,34000000.0,179,26,3,5,4,0,15,12,16,1,3,15,14,8,10,15,2,3,9,10,14,12,2,15,14,6,8,14,8,3,7,6,1,13,15,15,13,3,16,14,16,12,14,12,13,1,2,11,16,13,13,11,1
214,Julian Brandt,AMR||AML,34000000.0,183,22,3,5,4,5,16,10,15,4,2,16,13,7,11,13,3,3,8,11,13,14,1,16,13,5,7,12,6,3,12,6,1,13,14,18,14,1,16,10,15,12,12,9,12,1,2,7,9,14,14,11,4
215,Eran Zahavi,MC||AMR||AML||STC,24000000.0,181,31,3,5,4,4,12,13,14,1,2,12,13,8,12,15,3,3,10,16,13,12,1,16,13,7,7,12,16,2,10,10,3,13,14,14,15,2,12,19,14,11,11,13,17,1,3,13,11,15,13,11,3
216,Gerard Deulofeu,AMR||AML,27000000.0,177,24,3,5,4,0,17,10,14,1,1,17,11,5,9,11,2,1,7,11,15,15,2,15,12,5,3,14,8,3,7,8,1,14,18,17,12,1,18,12,9,15,14,11,10,2,3,10,12,14,16,7,2
217,Thomas Lemar,AMR||AML,38000000.0,170,22,1,1,5,13,15,16,15,1,2,17,15,6,9,14,2,1,9,14,16,15,1,14,14,7,2,14,10,3,7,6,1,17,16,16,13,2,16,15,14,15,17,12,13,1,3,11,11,12,17,9,4
218,Wilfried Zaha,AMR||AML||STC,27000000.0,181,25,3,5,4,1,16,13,14,3,1,14,11,3,12,15,1,3,6,9,12,17,1,12,13,4,7,7,4,2,11,4,2,10,16,15,14,1,16,12,14,13,8,9,10,1,2,12,14,11,16,15,3
219,Jonathan Viera,AML,21000000.0,171,28,3,5,4,5,15,12,17,2,2,16,12,5,8,13,1,2,6,16,15,13,2,14,10,4,5,13,13,1,6,6,1,18,16,16,14,2,16,14,13,15,14,12,12,2,3,12,15,14,14,9,1
220,Julian Draxler,AMR||AML,32000000.0,187,24,0,5,3,8,15,10,15,2,2,16,14,6,11,14,1,1,7,10,14,13,2,14,12,6,8,15,7,1,16,8,2,10,15,17,14,3,16,11,12,13,13,10,14,1,3,8,10,12,14,10,3
221,Leon Bailey,AMR||AML,32000000.0,180,20,1,2,5,0,18,13,12,4,4,15,8,6,9,14,2,3,6,12,11,18,4,13,14,4,13,15,5,3,12,8,2,11,17,13,13,2,16,15,9,14,15,10,12,2,2,10,10,11,16,13,2
222,Alexandre Pato,AML||STC,21000000.0,180,28,3,5,4,7,16,10,13,2,2,16,11,5,11,13,3,2,6,14,13,16,3,14,13,5,6,14,10,1,9,11,2,12,16,16,13,1,15,6,12,11,5,11,13,2,1,8,13,12,14,13,2
223,Gylfi Sigurdsson,MC||AML,24000000.0,186,28,0,5,3,17,10,16,13,2,2,15,15,8,12,17,4,3,12,18,14,12,1,13,18,7,3,16,11,3,11,5,1,18,16,13,14,3,13,16,13,16,14,13,14,2,3,13,13,12,12,15,1
224,Angel Di Maria,MC||AMR||AML,32000000.0,180,30,1,1,5,19,16,12,16,4,2,16,12,8,9,14,1,2,8,14,15,15,2,14,14,5,4,15,10,1,10,6,3,15,16,17,13,2,15,13,13,14,16,12,16,2,1,12,12,15,17,11,2
225,Roberto Pereyra,MC||AMR||AML,24000000.0,182,27,3,5,4,1,14,13,14,2,1,16,13,10,11,15,2,1,8,13,14,14,2,16,10,7,7,14,6,2,9,7,1,11,14,15,13,3,15,13,12,14,13,10,14,1,1,7,12,14,15,11,3
226,Richarlison,AMR||AML||STC,22500000.0,181,21,0,5,5,1,15,13,10,2,3,15,10,8,15,15,1,2,7,12,12,15,2,12,15,6,8,11,9,1,11,13,3,9,14,12,14,1,16,14,11,10,10,12,12,2,2,13,12,12,14,10,1
227,Bernard,AMR||AML,22500000.0,164,25,3,5,2,1,18,11,14,2,3,17,9,6,7,13,1,1,6,10,13,15,2,16,15,3,6,11,10,2,4,9,2,10,18,16,13,1,18,14,14,14,11,11,10,3,3,8,8,12,16,12,3
228,Federico Chiesa,AMR||AML,15000000.0,175,20,3,5,2,19,14,15,13,1,3,14,14,11,11,13,3,2,11,10,15,16,1,17,16,7,5,13,12,3,9,10,1,12,13,14,13,1,16,15,14,13,12,13,14,2,2,13,13,14,15,13,4
229,Stephan El Shaarawy,AMR||AML||STC,15000000.0,178,25,3,5,2,5,15,11,14,3,3,17,12,6,11,12,3,1,7,12,14,17,3,17,10,4,5,14,7,2,8,8,1,12,15,16,14,2,14,12,15,12,11,12,14,1,3,11,13,15,14,9,4
230,Xherdan Shaqiri,AMR||AML,21000000.0,169,26,1,2,5,8,16,10,14,1,1,15,10,3,11,14,2,1,3,10,14,14,1,15,13,3,4,14,5,1,5,4,3,14,17,17,11,4,15,14,11,14,14,9,14,3,3,13,17,11,17,14,4
231,Dimitri Payet,AMR||AML,15000000.0,175,31,0,5,3,5,14,8,16,2,3,17,14,5,12,13,3,3,5,11,17,14,4,14,15,5,6,16,11,3,8,6,4,17,16,16,14,2,16,14,13,14,15,10,15,1,4,10,14,14,14,8,3
232,Giacomo Bonaventura,MC||AML,14250000.0,180,28,3,5,4,19,14,13,13,3,1,15,15,11,12,12,3,3,12,12,14,14,1,16,14,9,6,15,14,1,11,13,1,14,14,14,12,3,15,15,14,14,14,14,14,1,2,13,11,15,14,12,2
233,Iago Falque,AMR||AML||STC,28500000.0,174,28,1,2,5,1,14,13,15,1,3,16,13,8,8,13,2,2,8,14,16,12,2,15,11,6,8,14,7,1,7,6,3,14,15,16,14,3,14,12,15,15,14,12,14,2,1,10,13,14,15,9,1
234,Angel Correa,AMR||AML||STC,34000000.0,172,23,3,5,4,7,14,13,15,1,1,17,11,6,10,14,2,4,8,11,16,14,3,17,16,5,11,11,10,3,6,8,1,10,19,16,13,1,16,13,13,15,13,12,12,3,3,11,14,15,16,10,3
235,Christian Bassogog,AMR||AML||STC,13000000.0,175,22,3,5,4,1,17,10,8,4,2,15,9,5,12,10,2,1,5,10,10,17,1,11,13,4,6,7,7,3,8,5,2,8,17,13,10,3,16,11,11,11,10,8,9,3,1,10,12,10,15,10,3
236,Manuel Lanzini,MC||AMR||AML,18000000.0,167,25,3,5,4,1,15,12,14,3,2,16,13,5,8,13,1,2,5,10,14,15,2,14,13,6,2,13,10,1,8,8,1,14,15,16,13,1,16,12,11,12,13,10,13,2,1,10,13,11,15,12,2
237,Diogo Jota,AML||STC,18000000.0,178,21,0,5,3,15,16,13,12,1,3,16,10,7,7,13,1,2,5,8,11,15,1,15,14,5,4,13,6,1,6,11,3,11,16,14,13,1,16,17,11,11,8,10,13,1,2,14,13,13,16,17,3
238,Diego Perotti,AMR||AML,27000000.0,179,30,3,5,4,9,15,12,14,1,1,16,10,8,12,12,1,3,5,17,14,14,3,12,10,5,3,11,11,2,8,6,1,12,17,16,9,2,17,14,13,15,13,12,14,3,3,9,15,13,16,11,1
239,Alejandro Gomez,AML||STC,28500000.0,167,30,3,5,4,18,17,10,13,4,3,16,11,5,6,11,2,2,5,14,14,14,1,13,15,3,4,17,14,1,4,4,2,13,17,16,13,1,18,17,12,16,14,11,12,1,1,13,11,11,17,12,1
240,Sofiane Boufal,AMR||AML,16500000.0,169,24,3,5,2,1,15,8,14,1,3,15,10,5,9,13,2,3,6,13,12,15,1,12,12,6,8,13,7,1,6,7,1,13,14,15,13,2,15,12,10,13,12,11,13,2,2,8,17,10,15,10,2
241,Hakan Calhanoglu,MC||AMR||AML,25500000.0,178,24,3,5,4,0,13,13,15,3,2,17,13,11,8,12,3,2,10,14,16,14,3,14,14,8,6,16,6,4,9,7,3,17,17,16,13,1,12,9,12,15,18,10,13,1,1,9,11,13,15,11,3
242,Ezequiel Lavezzi,AMR||AML||STC,34000000.0,173,33,3,5,4,17,15,12,15,1,1,16,12,8,12,12,2,1,7,12,14,14,2,17,14,5,6,13,12,2,7,8,3,13,17,14,14,2,16,17,13,13,11,11,13,3,2,13,15,12,17,12,1
243,Marcel Sabitzer,AMR||AML||STC,24000000.0,177,24,3,5,4,0,16,17,13,1,1,13,10,8,10,16,2,2,8,10,12,14,2,14,17,6,6,11,10,3,9,8,2,9,13,12,15,3,13,15,9,11,9,10,12,3,1,14,14,11,13,18,1
244,Serge Gnabry,AMR||AML,24000000.0,173,23,0,5,3,0,16,13,13,2,4,14,10,8,11,12,4,2,7,10,12,17,2,15,13,5,8,14,5,1,8,9,4,11,17,12,15,1,15,11,9,11,10,10,10,2,3,14,17,12,15,13,1
245,Nacer Chadli,AMR||AML,24000000.0,185,28,3,5,4,18,13,13,14,3,1,15,12,8,15,14,3,3,10,14,14,14,1,13,14,6,5,13,10,1,12,11,1,14,14,15,13,2,15,15,13,13,12,12,14,2,2,12,13,13,14,10,4
246,Keita Balde,AMR||AML||STC,24000000.0,184,23,3,5,4,5,16,10,12,3,3,15,11,4,13,13,3,2,5,14,13,16,3,15,16,3,5,13,10,3,10,10,3,9,16,15,14,2,15,14,12,13,7,10,13,1,4,12,13,13,14,12,3
247,Nathan Redmond,AMR||AML,5000000.0,173,24,4,5,1,6,17,11,12,3,3,13,11,8,9,11,2,1,11,6,12,17,2,13,14,7,3,13,4,2,6,3,1,10,14,13,10,2,14,15,9,13,8,10,10,1,2,9,15,11,14,10,3
248,Robbie Brady,DL||AML,5000000.0,176,26,1,2,5,6,14,16,12,2,1,13,14,11,12,14,3,1,12,13,12,13,4,12,13,10,6,13,9,3,8,7,1,14,12,13,11,1,13,16,11,16,14,12,13,3,1,13,13,12,13,14,3
249,Geuvanio,AMR||AML,11000000.0,178,26,1,2,5,8,15,13,13,1,3,14,13,6,13,13,3,1,7,9,13,14,3,13,14,5,8,12,11,2,6,9,3,3,12,13,12,2,14,14,12,13,12,11,12,2,1,12,14,13,14,10,3
250,Ryan Sessegnon,DL||AML,5000000.0,178,18,1,1,5,1,15,12,14,2,4,14,14,9,8,16,2,1,9,8,12,15,1,15,17,9,6,12,7,1,8,7,2,9,14,11,13,3,13,13,12,11,7,12,14,1,3,7,13,13,15,4,3
251,Cengiz Under,AMR||AML,24000000.0,173,21,1,4,5,1,17,11,12,2,4,15,11,5,7,12,3,2,4,9,12,15,3,16,15,4,3,15,5,4,7,9,3,10,15,15,15,2,14,13,12,16,16,12,14,3,4,8,12,14,16,7,3
252,Matteo Politano,AMR||AML,24000000.0,171,24,1,2,5,8,15,14,14,3,1,14,15,8,10,14,2,2,7,14,13,14,2,15,13,6,7,13,12,4,7,7,2,15,14,14,14,1,16,14,13,14,15,12,13,1,1,11,13,13,16,11,3
253,Goncalo Guedes,AMR||AML||STC,32000000.0,179,21,3,5,2,18,17,14,12,2,2,13,9,7,12,16,3,2,9,13,12,17,1,14,16,7,12,15,7,2,10,8,4,12,15,12,12,1,15,16,9,12,10,11,10,2,4,14,13,12,15,12,2
254,Kenedy,AMR||AML,14000000.0,182,22,1,2,5,1,14,12,14,3,1,13,12,10,14,13,1,2,10,11,13,13,1,13,14,7,4,15,10,1,13,10,1,14,15,15,14,2,14,13,13,14,11,11,13,2,1,11,13,11,12,12,2
255,Ante Rebic,AML||STC,22500000.0,185,24,3,5,2,1,15,18,13,2,2,13,10,10,14,14,3,3,10,10,12,18,3,14,11,5,9,11,5,1,11,8,2,10,15,12,12,2,14,14,9,13,9,9,10,1,3,16,18,12,12,18,4
256,Eugene Konoplyanka,AML,22500000.0,176,28,3,5,4,7,18,8,12,1,3,15,10,6,8,12,2,3,7,12,13,15,1,13,13,5,7,14,8,1,8,6,1,12,17,15,12,2,17,12,11,13,14,12,12,2,2,10,10,11,16,8,3
257,Thorgan Hazard,AMR||AML||STC,22500000.0,174,25,3,5,2,5,14,14,16,1,2,15,12,8,7,14,2,3,8,13,14,13,1,15,12,6,7,14,6,3,8,7,3,13,16,16,13,4,16,10,12,12,15,10,10,3,2,8,10,12,16,14,2
258,Andre Schurrle,AMR||AML||STC,22500000.0,184,27,3,5,2,0,15,17,12,1,3,12,13,9,9,15,1,1,10,13,11,16,2,14,18,7,6,15,7,3,10,8,3,10,13,11,14,1,14,15,10,12,9,12,11,2,2,9,10,12,14,16,3
259,Ivan Cavaleiro,AMR||AML,13000000.0,175,24,3,5,2,6,17,12,11,2,2,16,11,4,13,12,1,2,7,12,11,17,2,15,10,3,3,10,8,4,8,7,4,8,16,14,11,2,16,16,10,12,11,9,12,2,1,12,11,11,14,14,4
260,Samu Castillejo,AMR||AML,22500000.0,179,23,1,4,5,0,15,13,15,1,1,15,11,6,11,13,2,3,8,10,14,13,3,15,13,8,8,12,10,3,11,10,3,9,15,14,11,2,16,11,12,14,9,13,13,1,1,9,13,14,15,9,1
261,Yannick Bolasie,AMR||AML,11000000.0,185,29,3,5,4,0,15,14,11,2,2,14,10,7,14,14,2,1,7,10,12,15,1,14,13,5,5,13,5,3,11,11,3,7,17,12,11,1,16,16,11,14,9,9,10,2,3,12,9,10,15,10,1
262,Andros Townsend,AMR||AML,11000000.0,178,27,0,3,5,1,16,13,10,3,3,13,11,6,11,15,1,3,9,6,10,16,1,11,12,5,5,14,10,4,8,7,3,11,16,11,9,3,16,13,11,12,11,12,7,4,3,10,13,8,13,8,1
263,Yacine Brahimi,AMR||AML,15000000.0,175,28,3,5,4,5,16,10,15,3,1,18,10,6,8,13,1,4,6,11,15,15,1,14,12,5,4,12,8,2,7,5,1,14,19,16,12,3,18,9,15,11,12,13,14,3,1,8,14,11,16,10,3
264,Eder,AML||STC,14000000.0,179,31,3,5,2,18,15,17,11,2,1,14,14,7,9,13,2,1,9,14,12,15,3,15,12,5,3,13,11,1,9,10,2,14,15,14,14,3,15,15,12,12,6,11,14,2,2,15,12,14,14,8,2
265,Alireza Jahanbakhsh,AMR||AML,10000000.0,180,24,3,5,4,8,14,14,11,1,2,15,13,4,11,13,4,3,5,12,13,13,1,15,10,4,7,13,7,1,11,10,2,13,16,15,13,1,13,14,11,14,13,10,12,1,1,13,13,11,15,10,1
266,Marc Albrighton,AMR||AML,10000000.0,175,28,3,5,1,8,12,18,13,2,1,12,17,12,9,16,2,3,14,10,13,12,1,13,15,8,7,10,7,2,6,5,2,12,12,13,11,3,12,14,10,16,15,16,12,1,3,14,11,12,12,14,4
267,Andre Ayew,AMR||AML||STC,10000000.0,176,28,2,1,5,15,13,16,11,1,1,12,10,12,14,16,1,2,11,12,10,12,3,14,15,8,5,10,14,2,12,16,3,10,14,13,12,3,15,17,12,11,9,11,12,1,2,16,16,14,14,16,1
268,Rafa,AMR||AML,19500000.0,170,25,3,5,2,8,17,14,14,3,1,15,9,9,6,13,3,1,8,13,14,17,1,13,14,6,5,13,7,3,5,5,2,12,18,14,8,3,16,14,10,12,12,10,8,3,3,13,14,13,16,12,3
269,Inaki Williams,AMR||AML||STC,15000000.0,186,24,3,5,2,6,17,16,11,2,3,14,11,7,10,12,1,2,5,9,10,19,3,14,13,5,4,9,7,2,12,12,2,9,11,13,12,2,14,15,11,11,7,12,13,1,1,15,11,11,12,10,3
270,Malcom,AMR||AML,15000000.0,175,21,1,2,5,0,16,9,14,2,1,16,10,4,9,12,2,4,6,12,13,15,1,16,13,4,6,14,8,1,8,8,3,15,17,15,12,2,16,14,14,13,14,12,14,2,2,10,15,12,16,7,1
271,Nicolas Gaitan,AMR||AML,8000000.0,174,30,2,1,5,16,14,13,16,3,3,18,10,8,9,12,2,1,7,12,15,14,1,14,14,6,12,10,10,1,7,7,2,13,17,16,10,3,16,14,13,17,15,12,15,3,1,10,13,14,16,12,3
272,Helder Costa,AMR||AML,9000000.0,178,24,1,2,5,5,17,12,13,1,3,15,10,5,7,12,2,2,6,13,12,15,1,14,13,5,4,13,7,3,8,6,1,12,15,13,12,2,17,12,10,12,12,10,12,1,1,10,9,13,15,9,3
273,Jose Izquierdo,AML||STC,9000000.0,171,26,4,5,1,1,16,13,10,2,1,13,11,6,12,12,3,1,10,7,12,17,3,14,15,6,6,15,10,3,5,7,2,12,17,12,12,3,16,13,11,13,12,12,12,4,2,12,10,10,12,10,2
274,Franco Cervi,AML,18000000.0,166,24,2,1,5,6,16,16,14,2,2,15,12,14,7,13,1,3,13,12,14,15,3,15,14,10,8,13,9,1,7,4,3,12,16,15,10,2,14,16,12,14,13,13,13,3,3,15,14,14,15,16,1
275,Rony Lopes,AMR||AML,19500000.0,174,22,1,2,5,5,15,14,14,1,3,15,12,5,11,13,1,2,7,13,14,15,2,14,13,5,3,12,12,3,7,6,2,14,14,15,13,3,15,14,12,13,15,11,12,3,2,12,13,12,16,10,2
276,Nani,AMR||AML,21000000.0,177,31,0,5,3,15,13,10,15,3,2,17,10,8,12,13,2,3,7,13,15,13,1,14,15,7,5,14,10,2,8,6,2,14,20,16,13,2,16,14,13,14,13,10,13,2,3,10,12,9,14,11,3
277,Jay Rodriguez,AMR||AML||STC,8000000.0,186,29,3,5,2,8,14,14,13,3,2,13,14,10,13,12,3,1,8,11,12,14,3,14,15,10,2,13,7,4,13,14,1,6,14,13,14,3,13,14,11,8,3,11,13,4,3,14,11,12,12,13,3
278,Taison,AML||STC,22500000.0,172,30,3,5,2,6,16,13,13,3,3,17,11,10,11,12,3,3,4,12,13,16,4,15,12,8,5,16,12,1,5,9,2,10,16,15,12,1,17,16,13,12,3,12,11,3,2,15,15,13,16,14,1
279,Percy Tau,AMR||AML||STC,7000000.0,175,24,0,3,5,1,18,10,14,2,3,11,11,7,5,11,3,1,5,9,11,16,3,16,15,5,5,12,6,1,5,6,1,7,18,13,11,3,14,14,7,12,9,7,9,2,1,8,17,8,12,5,2
280,Amine Harit,MC||AML,18000000.0,179,21,3,5,4,10,15,15,15,1,3,17,13,9,7,14,2,3,10,12,13,12,1,11,14,6,6,10,6,2,8,7,3,10,16,17,10,2,16,13,13,12,12,10,14,3,3,8,12,12,17,10,3
281,Jadon Sancho,AMR||AML,18000000.0,180,18,3,5,2,0,17,11,14,2,3,16,12,6,8,12,2,2,6,13,12,13,4,13,12,5,6,11,5,1,9,7,1,10,16,15,12,4,16,12,12,13,11,8,14,3,2,8,10,11,18,10,1
282,Alassane Plea,AML||STC,18000000.0,181,25,3,5,2,8,14,17,13,1,1,14,15,8,14,15,2,4,10,11,12,16,2,16,14,6,7,13,9,2,10,10,3,8,13,13,16,1,12,13,16,10,8,12,13,2,1,12,16,12,12,17,1
283,Callum McGregor,MC||AML,13250000.0,178,25,0,3,5,3,11,17,16,2,3,12,14,10,10,12,2,2,12,10,15,12,1,14,15,5,2,14,12,2,6,8,2,9,9,16,14,2,12,18,13,13,9,11,13,1,2,10,11,12,11,7,2
284,Henry Onyekuru,AMR||AML||STC,7000000.0,175,21,4,5,1,5,18,12,11,2,2,14,10,4,5,9,2,1,5,13,13,17,3,12,14,5,5,11,6,2,8,8,2,8,16,12,14,1,15,11,13,10,10,12,14,3,3,15,6,12,14,12,1
285,Denis Suarez,MC||AML,25500000.0,176,24,3,5,4,1,12,12,18,1,2,16,11,9,11,12,1,2,6,12,15,13,1,14,12,7,9,13,8,1,10,7,2,13,15,17,12,4,15,12,14,14,13,11,15,1,3,9,13,16,13,10,2
286,Marcos Acuna,DL||AML,5000000.0,172,26,2,1,5,19,13,15,14,1,2,15,14,15,12,14,2,1,12,9,14,14,3,14,13,11,10,14,10,1,7,7,4,15,16,14,10,2,14,15,13,15,15,14,14,2,3,13,15,12,13,15,1
287,Andrija Zivkovic,AMR||AML,5000000.0,170,22,2,1,5,8,14,14,15,3,1,16,15,12,10,12,3,2,8,11,15,14,3,14,13,7,12,12,13,3,6,6,2,13,16,15,12,2,16,13,13,16,15,13,14,1,1,13,13,13,14,14,2
288,Harvey Barnes,AMR||AML,6000000.0,174,20,0,5,3,6,13,12,13,1,2,14,12,7,9,14,3,3,7,8,13,13,1,14,13,6,12,14,7,1,10,8,2,11,12,13,12,3,14,15,12,12,9,9,14,4,2,11,12,11,14,9,3
289,Jordon Ibe,AMR||AML,6000000.0,176,22,3,5,2,5,17,12,13,4,1,14,12,8,12,12,4,2,9,8,12,16,2,13,13,8,3,10,4,1,8,6,2,5,14,12,11,2,15,12,11,12,9,9,13,1,1,5,12,12,15,9,3
290,Kevin Mirallas,AMR||AML||STC,9000000.0,182,30,3,5,4,1,15,11,12,1,3,14,7,5,11,12,2,2,7,10,12,13,3,14,13,5,3,12,7,1,8,8,3,16,13,14,12,3,15,11,10,13,12,12,13,2,4,10,13,13,14,12,2
291,Benjamin Verbic,AML,5000000.0,179,24,3,5,4,1,14,13,13,1,3,15,8,5,11,14,2,1,7,10,13,14,1,13,14,5,9,14,7,2,9,12,2,14,14,15,13,2,15,12,13,13,10,12,14,2,3,13,13,10,14,12,1
292,Pablo Sarabia,MC||AMR||AML,24000000.0,174,26,1,2,5,1,15,14,15,1,1,16,12,6,9,13,4,2,5,13,15,14,3,14,12,8,5,13,8,3,7,8,1,15,16,16,13,3,15,9,12,14,14,14,12,1,1,10,9,11,16,10,3
293,Isaac Success,AML||STC,1000000.0,182,22,3,5,2,1,15,12,8,1,2,15,11,8,16,14,2,2,5,12,11,15,2,14,15,7,5,13,7,2,12,9,2,10,16,12,13,2,14,13,7,12,9,10,10,3,1,11,14,13,13,9,1
294,Demarai Gray,AMR||AML||STC,1000000.0,180,22,3,5,4,8,16,9,13,3,3,14,8,5,9,13,3,3,8,9,11,16,1,12,15,7,6,11,7,1,9,6,3,12,15,14,11,4,15,9,8,12,13,9,12,1,2,7,12,9,14,9,1
295,Ramadan Sobhi,AMR||AML,1000000.0,183,21,3,5,4,4,12,12,15,1,2,13,15,9,11,13,3,3,9,13,12,14,2,15,15,5,4,10,6,1,12,10,2,9,17,12,10,3,13,19,11,11,11,10,10,4,3,15,10,12,14,14,1
296,Ryan Fraser,AMR||AML,1000000.0,163,24,3,5,2,1,16,14,11,3,3,12,13,7,12,12,3,4,10,6,12,17,1,13,12,7,2,5,10,2,3,2,1,11,13,13,13,2,13,13,12,14,13,11,11,3,2,13,13,12,13,7,1
297,Otavio,AMR||AML,14000000.0,172,23,3,5,4,6,14,14,15,2,1,16,12,14,8,12,3,2,9,12,16,14,3,14,13,7,10,13,8,2,6,9,2,11,15,14,11,3,15,16,12,11,11,11,14,2,1,11,14,11,15,15,2
298,Jesus Corona,AMR||AML,14000000.0,173,25,3,5,4,1,16,12,13,1,1,15,9,9,7,11,1,2,7,10,14,16,1,14,13,6,4,11,7,2,4,5,1,11,17,15,11,2,16,12,11,12,12,8,12,1,3,9,12,12,16,7,1
299,Joaquin Correa,AML,5000000.0,188,23,3,5,4,8,15,12,15,4,2,16,11,6,12,12,2,3,8,12,14,15,3,16,14,3,6,11,10,2,8,10,3,9,18,15,10,3,16,13,12,12,11,12,13,2,3,10,12,14,14,12,3
300,Marko Pjaca,AMR||AML||STC,5000000.0,186,23,3,5,4,8,13,10,12,3,4,16,9,6,13,12,3,3,6,12,14,17,3,13,13,5,8,13,8,1,12,8,1,11,16,15,12,1,17,13,9,12,8,9,11,3,1,11,16,12,14,12,1
301,Quincy Promes,AMR||AML||STC,22500000.0,174,26,3,5,2,4,16,13,11,2,4,15,10,8,9,15,2,2,5,15,13,16,2,15,16,6,6,13,13,1,8,6,3,14,16,15,15,3,14,18,11,11,12,11,12,2,1,10,14,15,15,8,2
302,Cristian Tello,AMR||AML,22500000.0,178,26,3,5,4,1,17,12,12,4,2,14,11,6,8,13,3,1,7,11,13,16,2,16,14,5,5,10,9,1,8,6,2,8,14,14,12,3,14,14,13,13,11,12,12,3,3,11,12,13,15,11,2
303,Pablo Piatti,AMR||AML,22500000.0,163,29,2,1,5,3,16,16,14,1,1,14,14,10,10,13,2,1,9,14,14,13,2,16,13,5,6,14,9,3,5,6,2,13,14,14,13,3,13,18,14,14,16,14,14,2,1,15,16,13,17,10,1
304,Dominic Calvert-Lewin,AMR||AML||STC,4600000.0,186,21,3,5,2,1,16,15,7,3,1,13,11,5,14,15,2,1,6,7,10,15,2,12,14,6,2,9,5,3,13,12,3,7,14,12,13,2,11,14,11,11,9,10,11,1,3,12,11,11,14,11,2
305,Harry Wilson,MC||AMR||AML,4600000.0,173,21,2,1,5,6,15,13,14,3,1,15,11,7,7,12,3,1,6,14,14,14,2,13,11,5,3,13,12,3,6,5,3,15,14,14,14,1,15,15,12,14,14,9,15,1,2,9,12,11,14,8,3
306,Ademola Lookman,AMR||AML,4600000.0,174,20,3,5,4,6,17,13,10,3,4,14,8,6,8,12,2,1,6,10,10,15,2,12,14,4,6,14,5,2,7,5,3,11,14,13,12,2,15,16,8,11,9,11,12,2,2,8,13,9,16,13,2
307,Adnan Januzaj,AMR||AML,21000000.0,180,23,1,2,5,5,15,9,16,3,3,16,10,6,7,12,1,3,4,12,15,14,2,12,12,4,3,12,5,2,9,5,3,13,17,15,12,3,17,10,13,13,12,11,13,2,1,8,15,12,15,10,2
308,Hirving Lozano,AMR||AML,27000000.0,177,23,3,5,4,8,16,13,13,3,2,15,11,6,8,15,2,2,6,12,12,14,2,15,14,6,11,13,7,1,8,7,3,12,17,14,14,1,15,14,16,13,9,13,14,3,4,13,13,14,15,6,3
309,Frank Acheampong,DL||AML,4600000.0,168,24,2,1,5,1,18,12,5,3,2,13,11,9,10,14,3,2,6,14,13,18,2,14,13,8,5,12,4,3,6,7,3,8,11,12,12,2,14,11,12,9,8,11,13,1,1,15,10,9,10,8,1
310,Marlos Moreno,AMR||AML||STC,4200000.0,173,21,3,5,1,1,16,12,12,1,2,14,12,5,10,12,3,4,11,8,12,14,1,13,13,5,11,9,8,1,7,8,2,9,11,11,11,1,15,12,12,10,11,12,12,3,1,12,12,12,14,8,2
311,Josh Murphy,AML,4200000.0,178,23,3,5,4,7,16,11,11,4,3,12,9,5,9,12,1,2,9,10,12,16,1,13,14,5,3,14,3,2,6,7,1,8,13,13,13,2,15,14,8,13,6,9,12,3,2,9,13,11,14,8,3
312,Jefferson Montero,AML,4200000.0,170,28,0,5,5,1,18,10,9,3,1,14,11,7,6,6,2,3,6,12,11,16,2,9,10,5,8,10,5,3,6,8,4,9,17,12,12,2,16,7,10,14,8,8,13,1,1,4,19,10,15,7,2
313,Gervinho,AMR||AML||STC,5000000.0,179,31,3,5,2,1,16,8,15,2,3,15,12,5,12,14,3,3,5,10,13,16,2,15,13,4,5,11,3,3,8,7,2,11,17,12,12,3,16,9,11,12,9,10,8,2,1,7,13,13,15,6,2
