Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
838,Alexandru Epureanu,DC,9000000.0,187,31,1,2,5,13,7,10,11,2,3,10,14,13,15,11,1,3,17,10,13,12,2,10,13,14,10,10,16,3,14,16,3,8,8,12,8,2,9,14,15,7,5,15,18,4,2,16,13,15,7,10,3
839,Dominique Heintz,DC,6250000.0,189,24,1,2,5,8,10,9,12,3,4,10,16,15,15,13,3,2,14,9,13,15,3,7,12,15,13,11,11,1,15,13,2,8,5,10,7,2,7,13,15,9,5,14,15,1,2,14,14,12,7,7,3
840,Waldemar Anton,DC||DM||MC,6250000.0,189,22,3,5,2,8,10,13,10,3,1,11,17,14,11,15,1,2,14,7,12,12,3,10,16,13,10,8,11,2,15,13,2,5,7,11,8,3,7,13,13,9,5,15,15,2,2,14,13,16,12,12,3
841,Robin Knoche,DC,6250000.0,190,26,3,5,2,8,9,12,8,2,3,10,18,14,13,14,4,2,15,6,11,11,2,6,13,14,12,6,8,1,15,15,3,5,4,10,7,1,7,11,15,8,5,17,14,2,3,12,12,14,11,5,2
842,Martin Hinteregger,DL||DC,6250000.0,184,25,1,2,5,7,11,10,14,3,2,9,12,14,15,12,1,1,13,11,14,15,2,8,11,16,10,13,12,2,13,12,3,10,10,8,9,1,9,10,14,8,5,11,11,4,1,16,16,16,8,9,3
843,Andre Ramalho,DC||DM||MC,6250000.0,182,26,3,5,2,0,9,12,10,1,3,13,13,17,13,15,1,2,14,8,12,11,3,8,16,15,10,9,9,2,13,14,1,10,9,12,7,3,11,12,11,9,6,10,14,2,1,16,14,16,11,14,1
844,Josue,DC,3400000.0,186,26,3,5,2,8,12,13,11,2,1,12,14,15,13,14,2,3,15,7,13,12,3,8,13,14,10,6,16,1,13,13,1,6,3,12,6,2,7,13,13,6,6,14,12,3,2,13,14,14,13,10,2
845,Jason Denayer,DR||DC||DM,900000.0,184,23,3,5,2,7,15,15,11,1,3,13,13,16,14,13,2,4,12,8,13,15,4,7,13,12,10,6,8,4,13,12,3,5,9,13,9,3,11,10,11,8,6,12,13,1,1,13,14,13,14,15,1
846,Andrea Masiello,DR||DC,16250000.0,184,32,3,5,2,19,13,13,7,1,1,12,14,15,14,13,3,1,16,4,11,13,2,7,14,15,7,7,13,3,12,14,2,4,5,11,6,4,7,16,14,8,3,15,14,3,1,14,14,16,14,13,1
847,Vedran Corluka,DC,10750000.0,192,32,3,5,4,6,9,11,11,3,3,12,12,15,14,13,2,2,14,6,13,10,3,10,12,14,12,7,14,1,15,13,4,10,7,12,9,1,10,17,14,9,9,13,14,2,1,13,12,17,10,14,1
848,Chancel Mbemba,DR||DL||DC,6250000.0,182,23,3,5,2,1,15,15,8,1,2,13,15,15,14,14,2,2,14,7,12,15,2,11,14,13,4,10,10,3,13,14,1,4,10,12,8,2,12,13,11,10,4,12,14,2,1,14,14,13,11,10,3
849,Andre Pinto,DC,6250000.0,192,28,3,5,2,1,9,12,11,3,1,12,12,14,16,14,2,1,14,12,13,10,2,8,13,15,13,13,15,1,16,12,2,14,6,11,6,2,8,13,14,7,6,13,13,3,3,13,14,11,10,12,2
850,Ruben Vezo,DR||DC,9000000.0,182,24,3,5,2,8,15,15,11,3,1,13,14,13,11,16,1,2,14,10,12,14,3,10,15,13,12,7,11,3,15,14,3,7,6,12,6,3,11,13,13,8,6,10,13,1,2,13,12,13,15,11,1
851,Sergi Gomez,DC,9000000.0,183,26,3,5,1,5,12,14,14,1,1,14,15,15,14,13,2,1,16,9,16,15,3,8,13,14,12,9,14,2,13,14,1,7,7,12,8,3,10,10,13,9,6,13,13,3,1,13,9,14,9,10,3
852,Luis Hernandez,DR||DC,9000000.0,183,29,3,5,2,1,13,13,10,2,1,14,14,15,12,16,1,1,15,10,13,13,2,10,14,14,20,10,12,3,12,13,2,7,9,11,6,3,11,12,11,13,11,12,13,2,3,14,10,15,13,13,1
853,Sergio Vittor,DC||DM,3800000.0,189,28,3,5,1,1,11,12,11,3,2,12,12,15,13,12,4,4,14,13,12,12,3,10,12,13,12,11,11,3,14,14,2,14,12,11,7,2,10,14,12,9,7,13,14,1,1,12,14,13,12,12,3
854,Lamine Kone,DC,3800000.0,186,29,3,5,1,9,14,11,8,2,2,12,15,16,17,14,2,4,12,6,11,13,2,8,13,14,7,8,10,2,12,16,1,6,8,10,8,3,10,14,12,9,5,11,13,3,1,14,15,15,9,14,2
855,Santiago Vergini,DR||DC,3400000.0,191,29,3,5,1,8,9,15,7,2,2,6,15,15,17,15,1,3,14,11,12,11,1,9,14,15,4,7,11,2,17,14,2,5,9,9,8,1,6,12,11,5,6,11,16,3,3,13,17,12,7,12,1
856,Gabriel Paletta,DC,3800000.0,190,32,3,5,2,9,12,15,8,3,2,10,15,15,16,13,2,2,14,5,12,11,2,7,14,15,9,6,13,1,16,15,3,2,7,10,5,1,5,13,12,3,2,14,13,3,3,15,16,14,10,18,3
857,Diego Carlos,DC||DM,"40,999,999,999,999,900",185,25,3,5,2,8,13,14,8,1,1,12,13,15,15,15,2,3,13,10,12,13,2,8,15,14,10,8,9,3,12,14,1,9,9,11,7,3,7,13,12,5,5,13,13,3,2,14,15,13,12,16,2
858,Nick Viergever,DL||DC||DM,6250000.0,183,28,1,1,5,0,11,16,13,2,1,11,16,14,12,16,3,3,14,8,12,13,3,14,16,14,13,9,15,1,12,14,3,9,9,12,7,2,9,13,12,10,7,12,11,3,2,14,14,13,12,11,2
859,Gianluca Mancini,DC,"40,999,999,999,999,900",193,22,4,5,1,18,11,13,12,2,3,12,13,14,13,12,3,3,15,6,11,12,2,6,14,14,10,6,11,3,16,14,3,6,8,12,5,3,8,16,14,6,6,13,12,4,1,13,15,14,11,14,3
860,Felix Uduokhai,DL||DC,5500000.0,192,20,1,4,5,5,13,10,12,1,1,12,14,14,14,13,2,2,12,9,13,15,1,7,16,14,10,7,10,2,16,13,2,5,8,11,6,3,9,12,10,9,5,10,13,3,1,15,15,13,12,10,1
861,Jordan Torunarigha,DL||DC,5500000.0,189,20,1,2,5,19,14,10,12,3,1,12,13,14,13,13,1,1,11,8,13,17,2,10,15,14,13,7,9,1,16,15,3,5,8,11,8,1,9,14,10,9,4,9,14,1,1,16,14,12,12,12,2
862,Dan-Axel Zagadou,DC,5500000.0,196,19,1,2,5,5,9,8,12,1,4,14,15,14,17,11,1,2,13,7,13,15,2,5,12,12,10,5,11,3,18,10,4,4,8,13,6,2,9,12,14,8,3,14,17,2,3,14,13,12,8,6,2
863,Carlos Salcedo,DR||DC,5500000.0,188,24,3,5,2,6,14,14,9,1,1,10,12,16,15,13,3,2,14,9,12,12,3,7,13,15,14,8,11,2,14,12,1,5,5,12,6,1,9,17,10,8,5,12,10,3,2,18,16,13,12,12,3
864,Pedro Bigas,DL||DC||DM,8000000.0,181,28,1,1,5,8,12,15,10,1,2,11,14,14,14,14,3,2,14,8,10,13,3,11,14,14,8,8,14,1,12,14,1,8,10,10,9,3,9,14,13,7,6,14,13,1,4,14,12,13,12,12,3
865,Jesus Vallejo,DC,8000000.0,184,21,3,5,2,12,10,10,12,3,3,13,17,15,11,12,1,1,14,8,13,12,3,7,15,14,9,8,14,3,13,12,2,6,7,12,7,3,9,14,16,8,5,13,17,2,3,12,10,17,12,14,1
866,Samir,DL||DC,3800000.0,188,23,1,4,5,1,13,14,10,3,2,11,14,14,14,14,1,3,13,10,12,14,2,9,9,14,8,7,11,2,12,14,3,7,12,11,6,1,11,12,11,9,6,12,12,1,1,12,14,12,14,13,3
867,Joachim Andersen,DC,3800000.0,192,22,3,5,2,9,11,12,11,3,3,10,12,13,16,12,1,2,14,8,9,11,3,11,11,14,6,8,11,2,14,14,1,8,11,10,7,2,8,13,14,8,7,14,12,1,1,12,16,12,11,14,1
868,Ervin Zukanovic,DL||DC,6250000.0,189,31,1,1,5,6,9,16,10,2,2,10,14,15,15,14,3,2,13,9,12,13,2,9,14,15,13,12,13,1,16,16,2,13,9,10,8,2,9,16,13,11,9,10,12,3,3,13,15,14,9,5,3
869,Eder Alvarez Balanta,DC,7250000.0,182,25,1,2,5,8,11,13,13,1,3,13,12,16,15,15,2,1,13,8,14,12,1,12,13,16,8,8,12,3,14,15,3,5,12,13,6,3,12,10,11,12,5,11,11,3,1,13,17,12,12,16,1
870,Alexander Djiku,DR||DC,3800000.0,182,23,3,5,1,1,13,15,8,3,3,12,13,13,14,14,1,4,13,8,12,12,1,10,14,14,11,7,10,4,12,14,3,7,10,12,7,3,10,14,13,11,7,14,13,3,2,16,15,13,12,15,2
871,Christopher Jullien,DC,3800000.0,196,25,4,5,1,1,13,9,6,4,2,10,14,13,15,14,3,1,13,5,11,15,3,6,13,13,10,7,16,1,17,17,1,4,5,10,10,1,6,11,12,7,4,11,8,2,1,13,13,13,12,14,4
872,Pedro Mendes,DC,3800000.0,187,27,3,5,1,1,12,14,13,1,2,10,15,14,14,14,3,2,13,6,13,12,3,12,12,13,10,11,12,2,14,14,1,9,9,12,6,3,10,13,12,10,7,13,13,3,1,14,15,13,12,14,2
873,Aleksandar Pantic,DR||DC,2700000.0,184,26,3,5,2,1,12,13,12,2,2,12,11,14,14,13,3,1,11,7,12,13,2,12,9,14,8,8,10,3,13,13,2,8,9,12,4,3,11,10,11,14,12,11,12,3,2,13,10,11,12,9,3
874,Reece James,DR||DC,1200000.0,179,18,3,5,2,1,15,12,9,1,3,11,12,12,10,15,1,3,11,5,10,13,3,11,15,10,11,5,12,1,6,11,2,10,10,9,7,3,8,5,11,15,12,10,12,2,1,11,14,10,11,11,3
875,Tin Jedvaj,DR||DC,5000000.0,184,22,3,5,2,0,12,14,10,3,2,12,10,16,13,13,2,2,11,8,13,15,3,13,16,15,17,9,10,1,12,11,1,5,9,12,10,3,9,16,12,10,5,9,15,2,2,17,15,15,11,12,4
876,Damien Da Silva,DC||DM,"40,999,999,999,999,900",183,30,4,5,1,18,10,15,10,3,3,11,16,14,15,15,3,1,14,6,11,13,1,8,11,15,6,8,14,3,13,14,2,6,5,12,8,2,6,16,13,5,5,14,14,1,1,16,15,14,11,14,2
877,Martin Skrtel,DC,18750000.0,191,33,3,5,1,18,10,12,8,3,2,12,14,17,16,12,1,3,16,2,13,13,1,12,14,15,5,3,12,3,16,17,1,2,5,11,9,1,9,17,14,5,2,9,12,2,3,16,12,16,11,12,3
878,Brandon Mechele,DC,2700000.0,188,25,4,5,1,1,11,15,12,1,3,10,16,14,12,14,1,1,12,7,11,11,3,11,13,14,10,11,14,3,15,12,4,10,11,11,7,2,7,12,14,7,7,15,13,2,1,11,13,14,10,14,1
879,Konstantinos Laifis,DC||DM||MC,2700000.0,185,25,1,1,5,6,13,11,8,3,2,10,14,13,14,14,2,1,13,8,10,12,3,6,13,14,9,7,11,1,12,12,3,8,7,11,6,2,10,15,13,7,6,13,13,2,2,12,12,13,11,9,4
880,Ognjen Vranjes,DR||DC,2700000.0,183,28,3,5,1,6,13,13,8,2,2,10,12,15,15,13,3,1,13,12,9,13,1,10,14,14,10,6,8,1,14,16,1,4,7,9,8,1,10,16,12,6,5,12,12,3,1,17,16,13,14,19,2
881,Gustavo Cabral,DC,16250000.0,183,32,3,5,1,6,12,16,9,3,4,8,16,16,16,13,1,1,17,8,11,14,3,6,15,17,9,6,16,1,13,15,3,7,6,9,5,2,7,15,12,7,5,12,12,3,3,16,9,14,11,17,3
882,Lisandro Magallan,DC,2700000.0,181,24,3,5,2,8,13,15,11,1,2,10,15,15,14,15,2,1,15,5,13,13,1,6,15,15,4,6,10,4,15,15,3,3,5,12,6,1,7,14,11,7,6,10,14,3,2,14,15,14,14,11,3
883,Eric Botteghin,DC,7250000.0,190,30,4,5,1,7,10,16,12,3,1,10,14,15,15,15,1,2,13,6,8,10,2,9,12,16,8,7,13,1,16,16,2,8,9,12,6,3,7,6,13,5,6,13,13,3,3,13,15,15,10,11,3
884,Gustavo Gomez,DC,3400000.0,185,25,3,5,1,7,13,14,7,1,1,10,13,15,15,13,3,2,12,5,10,14,1,8,16,15,12,6,12,3,13,14,3,3,5,10,5,3,6,14,12,6,4,12,13,3,3,16,14,14,11,14,3
885,Marlon,DC,3400000.0,185,22,3,5,4,8,12,14,13,3,3,13,12,13,15,14,2,1,13,11,12,13,2,10,12,13,8,8,10,1,13,12,1,8,13,13,7,3,13,14,13,8,7,11,11,2,1,13,14,12,11,15,2
886,Vasco Regini,DL||DC,3400000.0,185,27,2,1,5,8,13,15,10,2,3,10,15,13,12,16,3,3,14,6,11,14,3,12,14,13,7,7,9,3,13,14,3,5,8,10,7,2,12,12,13,12,5,12,11,2,1,14,15,14,12,13,3
887,Almamy Toure,DR||DC,6000000.0,184,22,4,5,1,8,14,13,12,2,3,13,14,13,14,14,3,3,13,10,13,14,1,14,13,13,12,9,10,1,12,16,1,8,12,13,8,1,13,13,12,15,8,13,12,2,3,12,15,13,13,12,3
888,Edson Mexer,DC,5500000.0,188,29,3,5,1,1,14,12,8,1,1,11,12,15,14,15,1,3,14,10,11,13,1,8,12,14,9,9,10,2,14,15,3,10,6,11,8,3,8,13,10,7,7,12,11,2,1,14,15,14,13,15,2
889,Cameron Carter-Vickers,DC,450000.0,183,20,3,5,1,6,11,12,7,1,1,12,12,14,17,12,1,4,14,8,13,12,2,5,15,15,3,6,8,3,13,14,1,7,6,12,6,2,9,15,12,9,4,9,10,1,1,13,13,12,9,12,1
890,Juan Foyth,DC,450000.0,187,20,3,5,1,1,11,13,13,2,3,14,13,13,11,15,1,2,12,8,13,12,1,11,13,13,6,7,10,2,13,13,1,11,10,12,7,1,12,12,12,7,6,11,15,1,3,11,14,13,14,11,1
891,Michael Hector,DC||DM,450000.0,193,26,3,5,2,6,12,11,9,3,1,11,14,14,16,13,1,4,13,10,11,12,3,8,14,12,12,9,13,2,18,13,1,9,6,10,7,1,10,15,8,7,8,12,9,3,3,15,16,10,12,13,2
892,Pablo Mari,DC,450000.0,191,24,2,1,5,1,10,14,8,2,1,11,13,15,14,14,3,3,14,7,9,12,3,7,11,13,9,9,15,2,14,15,3,7,7,10,7,2,7,11,13,8,7,14,14,2,2,15,11,13,9,11,1
893,Jan Bednarek,DC,450000.0,189,22,3,5,2,1,13,13,9,3,3,12,13,14,14,13,2,1,14,5,12,13,2,5,12,13,5,5,12,2,14,14,1,3,8,11,7,3,8,13,13,7,2,11,13,2,1,14,13,13,12,10,3
894,Geromel,DC,36000000.0,190,32,3,5,2,12,14,15,8,2,1,13,15,16,14,14,2,2,15,5,11,13,1,10,11,15,4,5,16,4,15,15,3,4,6,12,7,3,8,13,14,4,4,14,14,1,2,12,8,15,14,5,3
895,Pablo Insua,DC,900000.0,187,24,3,5,2,8,13,12,10,3,1,12,16,15,12,13,2,3,15,7,13,11,3,8,14,14,8,6,10,3,15,13,3,5,9,12,8,3,9,14,13,7,3,15,14,3,1,14,10,16,10,12,1
896,Marcel Tisserand,DR||DL||DC,900000.0,190,25,3,5,1,18,14,14,10,3,2,12,10,15,14,13,3,2,12,5,12,16,3,9,15,15,10,8,12,2,17,11,1,6,12,13,7,1,13,16,10,11,6,11,9,3,1,16,15,14,12,12,3
897,Tony Jantschke,DR||DC,900000.0,177,28,3,5,4,8,11,12,9,1,1,11,17,15,10,14,3,2,16,6,12,12,3,7,14,14,10,6,11,1,11,12,2,5,4,11,5,1,7,12,13,9,5,16,14,1,2,11,11,17,12,8,1
898,Marin Pongracic,DC||DM,900000.0,189,20,3,5,4,5,14,15,11,1,1,12,15,10,15,13,4,3,13,6,18,13,3,9,12,13,9,5,7,3,16,12,3,5,13,13,6,3,12,14,12,5,4,11,13,1,2,15,15,14,13,14,3
899,Kasim Adams,DC,900000.0,190,23,3,5,2,0,12,10,14,1,2,13,10,15,16,13,1,3,13,8,13,14,2,8,15,14,7,8,9,1,17,12,1,5,11,11,8,2,10,12,11,7,4,12,15,2,3,15,15,11,12,10,3
900,Ramy Bensebaini,DL||DC||DM,3400000.0,187,23,2,1,5,1,14,16,10,2,3,13,13,13,12,14,3,3,12,6,12,14,2,10,13,12,7,5,13,1,14,13,1,7,10,12,8,3,12,14,12,13,10,13,12,3,3,14,13,13,12,12,4
901,Joseph Attamah,DC||DM,2700000.0,180,24,3,5,1,1,14,16,9,3,3,10,14,15,14,14,2,1,12,7,12,16,1,8,13,12,7,8,9,1,13,14,2,3,7,11,6,1,8,13,12,6,5,13,12,2,1,13,14,12,14,12,1
902,Jeremy Mathieu,DL||DC,18750000.0,189,34,2,1,5,9,11,16,11,1,1,15,15,14,15,13,3,2,15,14,14,13,3,11,12,16,14,14,14,1,15,13,1,14,8,11,8,3,11,13,14,12,11,14,14,3,1,14,9,14,10,11,3
903,Alejandro Arribas,DC,10000000.0,182,29,3,5,2,8,12,15,11,2,1,9,15,15,15,15,2,1,15,2,10,13,3,7,14,15,8,5,7,1,14,16,1,5,8,10,3,1,7,14,13,5,3,15,13,3,2,16,11,15,12,15,3
904,Sergiy Kryvtsov,DC,450000.0,186,27,3,5,1,12,12,17,10,1,1,10,15,15,17,16,1,1,14,10,12,15,1,12,17,14,9,11,13,1,15,15,1,3,5,13,8,1,11,15,10,6,4,13,14,1,1,17,16,11,13,15,1
905,Mykyta Burda,DL||DC,450000.0,186,23,3,5,4,1,12,15,8,1,2,10,14,14,14,14,3,2,13,6,12,12,2,14,15,13,13,11,10,1,14,14,3,6,10,13,6,2,9,14,12,8,8,15,11,1,3,15,13,11,10,11,2
906,Simon Francis,DR||DC,12000000.0,188,33,3,5,2,8,12,15,10,2,3,13,13,14,15,14,3,1,14,6,13,11,2,11,15,14,10,9,15,2,12,14,2,5,4,13,6,3,11,13,12,14,10,12,13,2,1,12,14,14,10,9,3
907,Nenad Tomovic,DR||DC,"40,999,999,999,999,900",184,30,3,5,1,1,13,14,11,3,2,11,15,13,14,13,3,3,15,8,12,14,1,10,15,14,12,8,11,2,11,13,3,7,10,12,8,4,10,14,13,11,6,10,13,1,1,15,13,12,12,16,2
908,Salvatore Bocchetti,DC,9000000.0,186,31,1,1,5,1,11,12,8,3,3,12,13,15,14,13,2,2,14,9,13,13,3,7,15,15,10,8,14,1,13,15,3,10,3,12,7,3,9,14,13,9,4,14,12,3,1,14,12,16,10,13,4
909,Filip Helander,DC,3100000.0,192,25,1,1,5,8,11,15,8,2,2,12,13,15,15,14,3,3,14,6,8,11,1,9,13,15,7,6,8,3,15,15,1,7,5,9,9,2,8,11,13,6,5,11,14,3,1,13,15,13,9,12,3
910,Ewerton,DC,"40,999,999,999,999,900",190,29,1,2,5,1,12,12,9,1,3,12,10,14,14,13,1,3,13,7,12,14,1,9,12,14,10,10,11,2,16,13,4,9,6,11,7,3,8,14,12,8,6,13,13,3,2,14,15,14,10,9,2
911,Ibrahima Konate,DC,"40,999,999,999,999,900",192,19,3,5,2,0,12,10,9,1,2,11,13,14,16,13,3,1,12,7,10,16,3,6,14,14,10,6,11,3,17,11,1,5,6,9,6,2,8,13,10,6,4,13,14,3,2,16,15,10,11,9,4
912,Milos Veljkovic,DC||DM,"40,999,999,999,999,900",187,22,3,5,2,0,10,10,9,1,4,11,17,13,13,13,2,3,16,7,12,12,2,6,11,14,8,7,11,2,14,11,2,6,6,12,6,1,8,12,14,7,5,16,15,2,2,12,12,15,10,7,1
913,Marc-Oliver Kempf,DC,"40,999,999,999,999,900",186,23,1,2,5,1,9,13,13,4,2,13,16,15,15,12,3,1,12,8,13,16,3,8,11,15,10,6,9,2,14,16,1,5,7,12,6,3,9,12,11,9,5,10,16,3,3,16,13,13,11,10,3
914,Michael Hefele,DC,2700000.0,192,27,3,5,4,4,9,13,8,3,2,8,13,13,16,14,1,3,13,8,12,10,1,9,15,13,10,9,16,2,17,17,2,12,8,9,8,2,9,18,10,5,6,13,14,3,4,17,11,13,9,16,3
915,Neto,DC,9000000.0,187,30,3,5,2,5,12,15,8,1,2,13,14,13,10,11,2,3,14,12,14,12,3,12,11,14,12,9,10,1,13,13,3,8,7,12,8,1,9,12,13,9,7,10,17,4,1,12,13,16,13,15,2
916,Cristian Zapata,DC,9000000.0,186,31,3,5,2,7,13,13,7,3,3,9,16,15,16,16,1,2,15,4,10,14,1,8,14,16,12,3,12,1,15,15,1,2,4,9,5,2,8,13,11,5,1,9,12,1,3,15,18,13,13,15,2
917,Marcos Senesi,DC,2300000.0,184,21,1,1,5,1,14,14,12,1,1,15,15,12,10,13,1,3,11,8,10,13,2,12,14,12,10,10,9,1,15,14,3,5,10,12,7,3,11,10,14,12,10,14,13,2,1,12,13,15,10,10,2
918,Lucas Martinez Quarta,DC,2300000.0,183,22,3,5,2,1,12,13,9,1,2,13,14,15,12,14,2,3,14,10,12,11,3,7,11,14,8,6,10,1,13,13,2,6,8,13,6,3,10,14,13,8,6,12,14,3,3,13,13,14,13,12,2
919,Jonathan Schunke,DC,3800000.0,193,31,3,5,1,16,9,12,10,2,1,8,13,14,17,15,3,2,15,5,11,10,1,8,17,15,12,7,13,3,17,17,2,5,10,10,6,2,8,6,11,6,6,12,10,3,3,16,15,12,8,16,1
920,Nicolas Isimat-Mirin,DC,7250000.0,187,26,3,5,1,18,15,16,12,2,2,11,16,12,16,14,1,2,13,6,9,15,4,7,13,14,10,7,8,2,14,16,1,6,7,11,6,2,8,15,11,6,4,12,11,1,1,13,15,14,13,12,2
921,Gaston Campi,DC||DM,2300000.0,193,27,1,2,5,1,10,14,10,1,1,8,14,13,16,14,1,3,13,9,11,10,3,10,11,13,10,13,6,4,15,16,2,6,8,10,7,1,8,14,13,8,4,13,12,2,4,15,14,12,10,14,1
922,Zainadine Junior,DR||DC,5500000.0,178,30,4,5,1,18,14,15,8,2,2,12,14,14,13,14,1,4,14,8,12,13,1,9,16,14,15,7,14,3,12,14,2,5,11,11,8,1,10,17,13,9,6,13,11,3,2,14,14,15,14,14,3
923,Paul Baysse,DR||DC,3400000.0,185,30,3,5,1,5,11,15,11,3,1,11,16,14,15,14,3,3,14,6,12,11,2,8,12,14,13,9,14,2,13,15,1,6,7,10,7,1,7,14,12,10,4,13,10,2,1,17,10,14,12,16,1
924,Romain Thomas,DC,3400000.0,193,30,1,1,5,8,11,12,12,2,2,11,14,14,14,14,1,1,14,6,12,12,3,8,12,14,8,7,11,3,16,14,1,6,6,10,9,2,8,14,12,8,4,14,12,3,2,14,15,13,11,12,3
925,Kaan Ayhan,DC||DM||MC,3800000.0,185,23,3,5,4,1,11,10,12,3,3,13,15,12,12,13,1,2,13,13,14,11,3,7,14,14,13,11,14,2,11,11,3,15,9,12,8,3,9,14,14,13,14,10,16,1,2,13,13,14,12,9,3
926,Jeffrey Bruma,DC,3800000.0,190,26,3,5,2,8,13,8,13,2,1,12,12,15,17,13,4,2,12,9,13,15,2,8,14,14,10,13,13,2,16,12,2,11,11,12,8,3,11,12,10,10,5,10,14,3,1,16,17,14,11,10,3
927,Kevin Akpoguma,DR||DL||DC,3800000.0,192,23,3,5,2,5,13,13,9,1,3,11,15,14,14,14,4,2,11,10,10,16,2,12,16,14,15,11,9,3,17,13,1,8,11,11,10,3,9,14,10,9,5,11,11,3,1,15,15,12,12,12,1
928,Moussa Niakhate,DL||DC,3800000.0,190,22,1,1,5,0,13,13,10,1,3,13,14,13,15,13,1,3,11,8,14,16,1,8,15,12,14,7,11,2,16,12,2,6,7,11,7,3,10,15,12,10,6,12,11,2,4,17,15,14,12,11,4
929,Rafael Czichos,DL||DC,3800000.0,188,28,1,2,5,6,11,13,10,3,3,11,14,10,15,14,1,3,12,14,13,13,1,11,16,12,14,12,17,2,14,15,2,9,9,10,11,3,9,16,12,12,8,13,12,3,3,16,13,11,9,10,2
930,Fallou Diagne,DC,2300000.0,185,28,3,5,1,6,15,12,9,3,2,12,8,14,14,13,2,4,11,12,11,17,2,7,15,14,10,8,9,1,14,12,2,6,13,11,8,1,11,16,10,9,5,9,14,1,2,17,17,12,13,14,2
931,Pablo Aguilar,DC,4500000.0,180,31,3,5,2,18,11,16,11,3,4,8,13,15,12,15,1,1,15,6,8,12,1,9,13,16,13,8,14,2,12,15,1,8,8,10,8,3,9,15,13,9,6,15,14,3,2,15,14,16,12,12,2
932,Branislav Ivanovic,DR||DC,19000000.0,185,34,3,5,2,4,11,17,10,1,4,8,17,15,16,15,1,2,14,10,12,13,4,12,16,13,14,9,15,1,13,15,3,10,6,11,11,4,9,19,14,10,8,16,14,3,1,19,13,15,8,14,2
933,Edoardo Goldaniga,DC,2700000.0,188,24,3,5,2,12,13,12,10,3,2,11,12,14,13,12,3,2,14,6,10,13,3,6,13,13,10,5,15,1,12,15,1,4,7,12,5,1,7,15,13,6,2,10,12,3,1,13,15,16,12,15,1
934,Lyanco,DC,2700000.0,187,21,3,5,2,6,12,13,11,4,1,8,14,12,14,15,3,1,14,11,10,12,3,6,16,13,4,5,8,4,15,14,1,6,8,10,5,1,10,16,13,7,5,13,14,2,3,14,11,13,13,14,1
935,Marios Oikonomou,DC,2700000.0,189,25,3,5,1,1,11,13,11,3,2,12,12,14,13,12,2,4,14,6,12,11,2,10,11,14,7,7,9,1,14,15,2,6,7,12,6,3,9,14,13,8,5,13,13,1,2,15,14,14,12,13,2
936,Elias Cobbaut,DL||DC||DM,2200000.0,188,20,2,1,5,1,12,12,8,2,1,10,12,12,14,13,2,3,12,7,10,13,3,7,16,13,12,7,11,3,14,14,4,8,10,10,7,1,10,8,12,12,7,10,11,2,1,11,14,10,11,10,2
937,Gonzalo Montiel,DR||DC,2200000.0,175,21,3,5,2,6,11,16,9,3,1,10,16,14,13,14,1,2,14,8,11,12,2,12,16,14,11,5,14,2,11,13,1,3,7,11,6,2,10,16,12,9,6,13,11,4,2,15,13,14,12,16,1
938,Samuel Gigot,DC,5500000.0,187,24,3,5,2,8,12,14,11,2,3,10,14,11,13,14,4,2,15,7,13,14,4,6,7,14,6,13,12,3,15,15,1,8,1,10,9,2,6,14,12,10,10,17,12,1,1,14,13,14,10,10,1
939,Nikola Katic,DC||DM,1600000.0,194,21,4,5,1,1,13,12,6,3,3,11,11,14,13,14,3,3,13,9,14,13,1,9,12,13,6,7,10,1,18,15,1,4,8,11,7,2,11,13,9,5,3,12,13,2,1,15,13,13,12,12,2
940,Rhodolfo,DC,4500000.0,193,31,3,5,1,19,11,10,7,1,2,8,12,15,16,12,3,2,14,10,10,12,1,8,10,15,10,10,14,3,17,16,1,11,7,8,8,3,8,13,12,7,2,13,10,4,1,13,15,12,10,13,4
941,Daniel Schwaab,DR||DC,6250000.0,186,29,3,5,1,8,10,13,12,1,1,12,18,13,13,15,3,3,15,13,13,12,3,8,15,14,15,8,12,1,13,10,2,10,8,12,6,2,8,10,15,15,11,15,15,4,3,12,13,16,8,8,1
942,Giancarlo Gonzalez,DC,3100000.0,186,30,3,5,1,18,12,13,11,2,3,11,14,15,14,13,1,2,14,8,11,11,2,5,13,14,5,5,13,1,15,15,2,3,11,10,7,2,7,17,12,4,3,11,12,3,3,14,14,14,13,15,4
943,Anderson Martins,DC,10000000.0,184,30,3,5,1,1,14,13,11,4,3,13,13,15,13,15,3,3,14,11,12,14,1,11,17,15,6,9,10,3,13,13,2,4,5,12,8,2,11,12,13,7,2,13,13,3,1,15,13,15,12,17,2
944,Nordi Mukiele,DR||DC,3600000.0,185,20,3,5,2,6,14,14,12,3,3,13,13,16,14,15,3,3,11,9,13,16,2,8,16,14,13,6,9,3,14,11,1,6,8,11,6,3,12,15,10,12,7,10,13,3,1,17,15,15,13,13,3
